"identifiant","adresse","raison_sociale","nom","code_postal","code_insee","nom_commune","longitude","latitude"
"IDF9103030","RN 20, n°28","POPELIER Louis","Casse automobile","91180","91552","Saint-Germain-lès-Arpajon","2.25223256967122","48.6075224660128"
"IDF9103031","RN 20, n°30","ELTD (Essonne Location Terrassement Démolition), ex HAROUTUNIAN Jean, ex GRAVIER Philippe","Travaux publics","91180","91552","Saint-Germain-lès-Arpajon","2.25258540842036","48.6073608625797"
"IDF9103024","Moulin de Saint-Germain, lieu-dit le","MALMENAYDE M.","Fabrique d'objets en matières plastiques","91180","91552","Saint-Germain-lès-Arpajon","2.25552356689289","48.5934604631442"
"IDF9103041","Vieux Marché, 6 route du","WUILLAUME-EGRET IMPRIMERIE","Imprimerie","91250","91553","Saint-Germain-lès-Corbeil",NULL,NULL
"IDF9103054","Champ Salé, lieu-dit le","SABLIERES DU VAL-DE-MARNE","Carrière","91530","91568","Saint-Maurice-Montcouronne","2.10497038375688","48.5633789533667"
"IDF9103055","Marais, lieu-dit le","SALVIAM BRUN","Carrière","91530","91568","Saint-Maurice-Montcouronne","2.11682152004886","48.5734203346183"
"IDF9103052","Gare de Saint-Hilaire - chemin latéral","CERAPRO (groupe SOUFFLET), ex DLP (Dorlet Laforie Poisson), ex ENGRAIS DE BEAUCE, ex MATHIOT Emile, ex GUERIN M. + ex DORLET M.","Coopérative agricole","91780","91556","Saint-Hilaire","2.07847346614003","48.4317608454283"
"IDF9103056",NULL,"SAINT-MICHEL-SUR-ORGE, commune de","Décharge d'ordures ménagères","91240","91570","Saint-Michel-sur-Orge","2.31506269620719","48.625087664867"
"IDF9103070","Monthléry, 32 rue (ex n°12)","IMPRIMERIE DE SAINT-MICHEL","Imprimerie","91240","91570","Saint-Michel-sur-Orge","2.3019796303243","48.6342298496428"
"IDF9103053","Berchevilliers, route de","POTERIE SAINT MAURICE, Sté Nouvelle de la, ex FREYMUTH J. POTERIE DE SAINT MAURICE","Fabrique de produits céramiques","91530","91568","Saint-Maurice-Montcouronne","2.11845548315302","48.5840167854751"
"IDF9103078","Sainte-Geneviève, 140 route de","DEROMEDI","Fabrique de béton","91240","91570","Saint-Michel-sur-Orge","2.31147506000215","48.6376765693437"
"IDF9103071","Monthléry, 31 rue","MAITE M., ex BOITARD Guy, ex BRYON M.","Station service","91240","91570","Saint-Michel-sur-Orge","2.30470580665988","48.6355795546973"
"IDF9103091","Platanes, 7 quai des","SERIS (Sté Etudes et Réalisations Industrielles et Scientifiques), ex HECAMP Frères",NULL,"91280","91573","Saint-Pierre-du-Perray","2.49110715161516","48.6085505287819"
"IDF9103089","Montgardé, 4 rue de (RN 446)","DECAP SERVICE","Atelier de décapage","91280","91573","Saint-Pierre-du-Perray","2.49269105169733","48.6078562955952"
"IDF9103119",NULL,"FAUREAU Maurice",NULL,"91160","91587","Saulx-les-Chartreux","2.25528236066198","48.682712079448"
"IDF9103282",NULL,"BEDOCK","Pressing","91370","91645","Verrières-le-Buisson","2.27133719711084","48.7527844350429"
"IDF9103284","Vert-Le-Grand; butte de","VERT-LE-GRAND, COMMUNE DE (décharge de Montaubert)","Décharge d'ordures ménagères","91810","91648","Vert-le-Grand","2.37652843259237","48.5770985658399"
"IDF9103124","Barbusse, 58 avenue Henri","SHELL BERRE",NULL,"91600","91589","Savigny-sur-Orge","2.34158465019098","48.6789436717907"
"IDF9103125","Barbusse, 71-73 avenue Henri","TOTAL CFR, ex LAURENSON Henri, ex GROS Adrien",NULL,"91600","91589","Savigny-sur-Orge","2.3414217690478","48.6789706436788"
"IDF9103113","Champlan, route de","PRADIER","Décharge d'ordures ménagères","91160","91587","Saulx-les-Chartreux","2.2697001895741","48.6987983668261"
"IDF9103121",NULL,"ANTAR PETROLES DE L'ATLANTIQUE",NULL,"91600","91589","Savigny-sur-Orge",NULL,NULL
"IDF9103287","CD 31","PERREAU M.","Exploitation agricole","91810","91648","Vert-le-Grand",NULL,NULL
"IDF9103325",NULL,"VIGNEUX PRESSING","Pressing","91270","91657","Vigneux-sur-Seine","2.42369394606761","48.7049792155574"
"IDF9103300","Carrières, chemin des (CR23)","ELF AQUITAINE EXPLORATION PRODUCTION FRANCE, ex ELF AQUITAINE PRODUCTION, ex NATIONALE ELF AQUITAINE (Production)) + FORASOL","Forage pétrolier","91710","91649","Vert-le-Petit","2.35992680447371","48.5461417381526"
"IDF9103301","Etang, chemin de l' (CR 13)","CHASSAGNE Pierre","Commerce de combustibles","91710","91649","Vert-le-Petit","2.36479318063213","48.5538382761654"
"IDF9103304","Aucune indication","FOREX-NEPTUNE",NULL,"91890","91654","Videlles","2.42881300396493","48.4667841903162"
"IDF9103309","Barbusse, rue Henri (RN 448)","SMARTY, ex TOTAL COMPAGNIE FRANCAISE DE RAFFINAGE","Centre de lavage, ex station service","91270","91657","Vigneux-sur-Seine","2.42232825993324","48.7011177325312"
"IDF9103321","Courcel, rue du Commandant de","TCHOURBASSOF Entreprise + Office HLM de SEINE-ET-OISE","Pressing","91270","91657","Vigneux-sur-Seine","2.42925952243671","48.7036267561747"
"IDF9103299","Lavoisier, 9 rue","SNPE + filiales : LIVBAG, ISOCHEM, STRUCTIL, CEA (Commissariat à l'Energie Atomique) + IRCHA (Institut National de Recherche Chimique Appliquée)","Fabrique de produits explosifs, industrie pharmaceutique","91710","91649","Vert-le-Petit","2.36233329004561","48.5376432865531"
"IDF9103306",NULL,"ACRI PLASTIC","Fabrique de matières plastiques","91270","91657","Vigneux-sur-Seine",NULL,NULL
"IDF9103307",NULL,"VIGNEUX-SUR-SEINE, commune de","Décharge d'ordures ménagères","91270","91657","Vigneux-sur-Seine",NULL,NULL
"IDF9103302","Liberté, rue de la","CHASSAGNE Pierre","Commerce de combustibles","91710","91649","Vert-le-Petit","2.36491487721897","48.5534515670629"
"IDF9103315",NULL,"SONEX (SNC)","Compagnie d'exploitation de chauffage","91270","91657","Vigneux-sur-Seine",NULL,NULL
"IDF9103303","Louis, 57 rue Armand","CRAM","Compagnie de chauffage","91710","91649","Vert-le-Petit","2.37263808746788","48.5566417740818"
"IDF9103305","Croix Boissée, 9 rue de la (DLI) + 90 route de Mondeville (charbon)","PETIT Raymond",NULL,"91890","91654","Videlles","2.43039376741032","48.4660724973993"
"IDF9103320","Corbeil, 218 route de","PLASTIQUES SYNTHETIQUES","Fabrique de matières plastiques","91270","91657","Vigneux-sur-Seine",NULL,NULL
"IDF9103328","Lakota, rue du Président Robert","LINCK et Fils Ets","Ferrailleur","91270","91657","Vigneux-sur-Seine","2.41392003541666","48.7076824785163"
"IDF9103334","Longueraie, rue de la","LOCAPOMPE, ex IHS (Installation Hospitalière et Sanitaire)","Travaux publics","91270","91657","Vigneux-sur-Seine","2.43947439907845","48.7188089186172"
"IDF9103570","Meuniers, chemin des","COMBOT",NULL,"91320","91689","Wissous","2.32973976818599","48.7391932811855"
"IDF9103336","Longueraie, 24 rue de la","ZEZYMBROUCK","Atelier de travail des métaux et du plastique","91270","91657","Vigneux-sur-Seine","2.43809884187525","48.7169674672817"
"IDF9103329","Gare de Vigneux","VIGNEUX - SUR - SEINE, commune de","Décharge de pneumatiques","91270","91657","Vigneux-sur-Seine","2.44116407723677","48.7214410566647"
"IDF9103349",NULL,"SATORY","Casse automobile","91270","91657","Vigneux-sur-Seine",NULL,NULL
"IDF9103352","A6","TOTAL RAFFINAGE DISTRIBUTION, ex TOTAL - COMPAGNIE FRANCAISE DE RAFFINAGE","Station service","91100","91659","Villabé","2.44397276905522","48.5944198698016"
"IDF9103354","Bout-d'en-Haut, rue du","VILLABE, COMMUNE DE","Décharge d'ordures ménagères","91100","91659","Villabé",NULL,NULL
"IDF9103355",NULL,"SELTRA","Entretien de véhicules","91100","91659","Villabé","2.44129769616805","48.5923001008439"
"IDF9103368",NULL,"JCA PRESSING, ex VILLEBON PRESSING, ex LOOK PRESSING","Pressing","91140","91661","Villebon-sur-Yvette","2.25319250847743","48.705974576034"
"IDF9103358","Nacelle, rue de la (ex chemin de Villoison)","SCCE, ex BONIFACIE M., ex ALLARY M.",NULL,"91100","91659","Villabé","2.45918592191399","48.5954836651579"
"IDF9103360","Baltique, avenue de la","DEME (Diffusion Electronique et Mécanique)",NULL,"91140","91661","Villebon-sur-Yvette","2.21094027066571","48.6894472047083"
"IDF9103371",NULL,"PICARD","Rénovation de meubles anciens","91140","91661","Villebon-sur-Yvette",NULL,NULL
"IDF9103370","Chartres, 24 route de","BESSON",NULL,"91140","91661","Villebon-sur-Yvette","2.24999564928109","48.6917204988487"
"IDF9103435","ZA ""La Pointe à l'Abbé""","SCI PADOCY",NULL,"91700","91685","Villiers-sur-Orge","2.29449259889566","48.6633813843618"
"IDF9103405","Grande, 39 rue","RIVES",NULL,"91620","91665","La Ville-du-Bois","2.2677668538946","48.6604006341651"
"IDF9103380","RN 188, 41","CHALVENT",NULL,"91140","91661","Villebon-sur-Yvette","2.21423743521561","48.7009662090678"
"IDF9103383",NULL,"IMPRIMERIE REY","Imprimerie","91140","91661","Villebon-sur-Yvette","2.26378942645168","48.6973669296688"
"IDF9103384",NULL,"IMPRIMERIE VIEILLEMARD ET DE LA MOSELLE","Imprimerie","91140","91661","Villebon-sur-Yvette","2.26446789589469","48.6978889398692"
"IDF9103385",NULL,"SEED PELLICULAGE, ex AGP (Arts Graphiques de Paris), ex VASSEUR, ex DREVET",NULL,"91140","91661","Villebon-sur-Yvette","2.26541711933165","48.6990765743464"
"IDF9103386",NULL,"GESTION IMMOBILIERE",NULL,"91140","91661","Villebon-sur-Yvette","2.26695200420652","48.6992394001757"
"IDF9103409","CD 118","OMNIUM DE TRAITEMENT ET VALORISATION, ex OMNIUM D'ASSAINISSEMENT","Traitement des ordures ménagères","91140","91666","Villejust","2.21492971649676","48.6845823122645"
"IDF9103406",NULL,"EDF","Centrale thermique","91140","91666","Villejust","2.23131326758525","48.6759747804743"
"IDF9103408","RD 118","EAI AFFICHES + SIOM de la Vallée de Chevreuse","Imprimerie, incinérateur","91140","91666","Villejust","2.21575910568445","48.6841965160195"
"IDF9103411","Océanie, avenue de l'","COFREM MOTOR GAZ",NULL,"91140","91666","Villejust","2.20895564659065","48.6839462488717"
"IDF9103414","CR 15","BIOULAC",NULL,"91140","91666","Villejust","2.2304075898136","48.6740584983843"
"IDF9103412","Océanie, avenue de l'","MATERIEL DE MESURE ET ANALYSE  + COFRETH (Cie FRANCAISE D'EXPLOITATION THERMIQUE)",NULL,"91140","91666","Villejust","2.20940370230886","48.6839917163445"
"IDF9103416","Saulx  les Chartreux, 8 bis route de","DI EL FA (DIFFUSION ELEMENTS DE FAIENCE)",NULL,"91140","91666","Villejust","2.23758515773596","48.6835342772864"
"IDF9103392","CR 12","BIOULAC",NULL,"91140","91661","Villebon-sur-Yvette",NULL,NULL
"IDF9103395",NULL,"DOM",NULL,"91620","91665","La Ville-du-Bois",NULL,NULL
"IDF9103396",NULL,"DOM sauvage",NULL,"91620","91665","La Ville-du-Bois",NULL,NULL
"IDF9103403","Leclerc, 38 avenue de la division","ALP EMBALLAGE MODERNE, ex ACCESSOIRES CARAVANES SERVICES (ACS)",NULL,"91620","91665","La Ville-du-Bois","2.27519378433803","48.6581365312974"
"IDF9103436",NULL,"VILLIERS SUR ORGE, DOM de la commune de","Décharge d'ordures ménagères","91700","91685","Villiers-sur-Orge","2.29431978287427","48.6591188090287"
"IDF9103437",NULL,"RICKETTY FRERES","Garage","91170","91687","Viry-Châtillon",NULL,NULL
"IDF9103212","Atlanique, avenue de l'","AMP (Antennes Moulées Plastiques)","Fabrique d'antennes de télévision","91940","91692","Les Ulis","2.19992813657633","48.6825508447365"
"IDF9103453","Bourgogne, av. de","ELF FRANCE, ex UNION INDUSTRIELLE DES PETROLES","Station service","91170","91687","Viry-Châtillon","2.35824526698282","48.6699610863462"
"IDF9103455","Brossolette, 27 rue Pierre","NAJOTTE Pierre",NULL,"91170","91687","Viry-Châtillon","2.38260810158708","48.67592509194"
"IDF9103251","Boireau, lieu-dit","FARASOL (Entreprise de forages pétroliers)","Forage pétrolier","91720","91629","Valpuiseaux","2.28867030329357","48.3966250846436"
"IDF9103262","Chère, rue","FECIC (Fabrication, Etudes, Conseils pour l'Industrie Chimique)","Industrie chimique","91820","91639","Vayres-sur-Essonne",NULL,NULL
"IDF9103268",NULL,"PETROLIERE DE TECHNIQUE ET D'INVESTISSEMENT",NULL,"91370","91645","Verrières-le-Buisson",NULL,NULL
"IDF9103252","CD 132","STANEXEL, ex ORDURES-SERVICE","Décharge d'ordures ménagères et de DIB","91530","91630","Le Val-Saint-Germain","2.09266835558049","48.5855828561879"
"IDF9103256",NULL,"FORASOL","Entreprise de forage","91480","91631","Varennes-Jarcy","2.5624537706707","48.6867362435843"
"IDF9103263",NULL,"SNCAM (Société Nationale de Construction Aéronautique du Nord)","Construction aéronautique","91370","91645","Verrières-le-Buisson","2.22874099686203","48.7536331298404"
"IDF9103261","Maisse, route de","VAYRES-SUR-ESSONNE, commune de","Décharge d'ordures ménagères","91820","91639","Vayres-sur-Essonne","2.34982344041285","48.4391238213789"
"IDF9103260","Queue des Mittez, lieudit de la","VAUHALLAN, commune de","Décharge de gravats","91430","91635","Vauhallan","2.20173809572714","48.7249416493692"
"IDF9103258","Vaux-la-Reine, rue de","GIANELLA",NULL,"91480","91631","Varennes-Jarcy","2.55218995301494","48.674910941349"
"IDF9103253","Brie, route de","SYLVAIN JOYEUX",NULL,"91480","91631","Varennes-Jarcy","2.5672706917576","48.6814084874888"
"IDF9103254","RD 54 E (= route de Combs-la-Ville)","VARENNES-JARCY, COMBS-LA-VILLE et QUINCY-SOUS-SENART, Commune de",NULL,"91480","91631","Varennes-Jarcy","2.56983327677581","48.6746709350127"
"IDF9103274",NULL,"TECHNIQUES SURFACES",NULL,"91370","91645","Verrières-le-Buisson","2.27931014274668","48.7497672216179"
"IDF9103611","Nationale, 107 Route","BULLE Pierre, ex GERBAUD Jacqueline, ex POTIER, ex GODARD et SALIN, ex BISTON Paul",NULL,"91330","91691","Yerres","2.48779497528814","48.6957802510177"
"IDF9103622",NULL,"MONTENAY",NULL,"91330","91691","Yerres","2.48436624361286","48.7123312686323"
"IDF9103623","D 94 (ex avenue de Villecresnes, ex CGC N° 94)","LAINES ET TRICOTS (BZF), ex BLAZY FRERES",NULL,"91330","91691","Yerres","2.49836408799439","48.7085803523388"
"IDF9103606",NULL,"CARDONNEL - CHAUFFAGE, ex SCCE division SEAC, ex SECMA",NULL,"91330","91691","Yerres",NULL,NULL
"IDF9103609","Mairie, Place de la","AU PIED DE VIGNE, ex GATEAU",NULL,"91330","91691","Yerres",NULL,NULL
"IDF9103616","Poincaré, 10 avenue Raymond","Georges REVILLES","Fabrique d'objets en matières plastiques","91330","91691","Yerres","2.50098874032108","48.7163491275848"
"IDF9103624","Millet, 8 rue Eugène","MINET, ex ROBERT, ex GIBERT","Station service","91590","91232","La Ferté-Alais",NULL,NULL
"IDF9103615","Pervenches, 17 allée des","CHATILLON Bernard, ex ADROHER Pascal","Dépôt de ferrailles","91330","91691","Yerres","2.47930886339853","48.711091819934"
"IDF9103602","Doumer, 51ter rue Paul","PLAGNARD Joseph, ex ANGUY, ex GANET","Commerce de combustibles","91330","91691","Yerres","2.50791875016396","48.7171033902988"
"IDF9103603","Doumer, 85 rue Paul","VIGOUREUX","Horticulture","91330","91691","Yerres","2.51234928210815","48.7177800633979"
"IDF9103605","Glaïeuls, 10-20 rue des + rue François Rakoczi","SERC",NULL,"91330","91691","Yerres","2.50700287388023","48.7153339780347"
"IDF9103608","Leclerc, 122 rue du Général","POLYPENCO","Fabrique de matières plastiques","91330","91691","Yerres","2.4698613289044","48.7132689657443"
"IDF9103496","Nationale, 69 route","WATRIN Pierre",NULL,"91170","91687","Viry-Châtillon","2.38372234852637","48.6767699509314"
"IDF9103491","Nationale, 8 route","PELLE","Chaudronnerie","91170","91687","Viry-Châtillon","2.39076449396166","48.6717759354153"
"IDF9103492","Nationale, 20 route","COURTEL Léon",NULL,"91170","91687","Viry-Châtillon","2.38867545654005","48.6736383772329"
"IDF9103493","Nationale, 22 route","POUSSIN Léon et Fernand",NULL,"91170","91687","Viry-Châtillon","2.39000523039842","48.6728014518919"
"IDF9103494","Nationale, 34 route","COUCHET FRERES, Sté DES TRANSPORTS","Transports de marchandise","91170","91687","Viry-Châtillon","2.38776623070283","48.6741423730514"
"IDF9103503",NULL,"BACHOLLES","Fabrique de produits sidérurgiques","91170","91687","Viry-Châtillon",NULL,NULL
"IDF9103519",NULL,"SO TE CA","Industrie du caoutchouc","91170","91687","Viry-Châtillon",NULL,NULL
"IDF9103513",NULL,"ROL LISTER",NULL,"91170","91687","Viry-Châtillon","2.38889559365182","48.6764259983076"
"IDF9102815","Chemin Vert, 129 rue du","MAGNAN","Ferrailleur","91480","91514","Quincy-sous-Sénart","2.52647212209837","48.6755300110571"
"IDF9103517","Rois, Chemin des","VIRY-CHATILLON, COMMUNE DE (ex PIKETTY, Sté des Sablières de la Seine)","Décharge d'ordures ménagères","91170","91687","Viry-Châtillon","2.38047524724146","48.6652550299433"
"IDF9102805","RD 18","PERRON","Transports","91740","91511","Pussay","1.98257951764301","48.3487346228666"
"IDF9102807","Laurent, 91 rue Etienne","PERRON","Transports","91740","91511","Pussay","1.99157437032183","48.3492121037043"
"IDF9102808","Laurent, 141 rue Etienne (ex rue du Nord)","MICHAU Marcel",NULL,"91740","91511","Pussay","1.98916278444949","48.3487460925536"
"IDF9105016","Paron, passage du",NULL,"Pressing","91370","91645","Verrières-le-Buisson",NULL,NULL
"IDF9102809","Michels, 27 rue Charles","LIBRAIRIE DE L'ARMEE","Librairie","91740","91511","Pussay","1.9916147161868","48.3472698730407"
"IDF9102810","Midi, 27 rue du  (en 1925)","BRINON FILS","Station service, garage","91740","91511","Pussay","1.99135704809924","48.3474669172619"
"IDF9103650","Lagauche, 6 boulevard Eugène","CITROEN DIFFUSION ARPAJON","Garage","91290","91021","Arpajon","2.25344246709075","48.5916311428818"
"IDF9102806","Gommerville, 4 route de (+ RN 838)","JAPPEL, ex CHAUSSURES DE L'ILE-DE-FRANCE, ex FIGUBRI (Les Fils de Gustave BRINON)","Edition","91740","91511","Pussay","1.98527515721742","48.3490847583948"
"IDF9102811","Nord, rue du  (en 1934)","IMPRIMERIE TAITY, ex MICHAU Marcel, ex MICHAU Maurice","Imprimerie","91740","91511","Pussay","1.98969168968996","48.3502944096881"
"IDF9102827",NULL,"PHILADELPHIENNE, ex GAUTHIER & LILLO","Cokéfaction","91130","91521","Ris-Orangis",NULL,NULL
"IDF9103588",NULL,NULL,NULL,"91320","91689","Wissous","2.31556108839627","48.7270373843292"
"IDF9103557","CD 167","EICHELBRENNER",NULL,"91320","91689","Wissous","2.32893632216429","48.726913245141"
"IDF9103560","CD 167","VALENTI",NULL,"91320","91689","Wissous","2.33108512163975","48.7174980513122"
"IDF9103564","Haut des Glaises, chemin du","JALU André",NULL,"91320","91689","Wissous","2.3344542817217","48.7388288135087"
"IDF9103565","Glaises, chemin des","DI MAMBO et GOULARD",NULL,"91320","91689","Wissous","2.33233346408472","48.7373539423474"
